order_var,value,url,scrape_date
1,Birthday gift grenade kills Ukraine army chief aide,,2023-11-07 15:25:54
2,Former child star Evan Ellingson dies at 35,,2023-11-07 15:25:54
3,Hamas leader denies killing of civilians in Israel,,2023-11-07 15:25:54
4,Why Trump may have deliberately provoked judge,,2023-11-07 15:25:54
5,First images revealed from 'dark Universe' mission,,2023-11-07 15:25:54
6,Germany agrees to consider UK-style asylum plan,,2023-11-07 15:25:54
7,Trump on the stand comes out swinging,,2023-11-07 15:25:54
8,Trump clashes repeatedly with judge in NY hearing,,2023-11-07 15:25:54
9,Popular Nigerian actor's leg amputated - family,,2023-11-07 15:25:54
10,WeWork forced to file for bankruptcy in the US,,2023-11-07 15:25:54
