order_var,value,url,scrape_date
1,David Cameron returns: What is going on?,,2023-11-13 18:08:59
2,Agent guarding Naomi Biden fires gun amid car break-in,,2023-11-13 18:08:59
3,Suella Braverman sacked as home secretary,,2023-11-13 18:08:59
4,The Marvels bombs with lowest MCU box office debut,,2023-11-13 18:08:59
5,Iceland volcano: what will the impact be?,,2023-11-13 18:08:59
6,Russian state media retract report of retreat,,2023-11-13 18:08:59
7,Iceland quakes weaker but volcano warning persists,,2023-11-13 18:08:59
8,Public holiday in Kenya to plant 100 million trees,,2023-11-13 18:08:59
9,Fashion mogul Peter Nygard guilty of sex assaults,,2023-11-13 18:08:59
10,Toxic haze in Delhi after Diwali festival,,2023-11-13 18:08:59
