order_var,value,url,scrape_date
1,Secret deal links Abramovich to Putin's 'wallets',,2023-11-14 17:32:49
2,Why businesses are pulling billions from China,,2023-11-14 17:32:49
3,Barry Manilow explains why he kept sexuality secret,,2023-11-14 17:32:49
4,Family identify 1992 murder victim by flower tattoo,,2023-11-14 17:32:49
5,Canadian peace advocate confirmed killed in Hamas attack,,2023-11-14 17:32:49
6,US Army clears convictions of 110 black soldiers,,2023-11-14 17:32:49
7,Russian convicted of journalist murder gets pardon,,2023-11-14 17:32:49
8,'Overworked' actress death prompts apology in Japan,,2023-11-14 17:32:49
9,Israel facing mounting pressure over Gaza hospitals,,2023-11-14 17:32:49
10,BBC says it received five complaints about Brand,,2023-11-14 17:32:49
