order_var,value,url,scrape_date
1,'Moronic': Vicious Covid WhatsApps reveal No 10 battles,,2023-11-01 02:46:45
2,Channing Tatum and Zoe Kravitz engaged - US media,,2023-11-01 02:46:45
3,What China wants from Israel-Hamas war,,2023-11-01 02:46:45
4,"In one blast, Khalil Khader lost all his children",,2023-11-01 02:46:45
5,US to remove four African countries from trade deal,,2023-11-01 02:46:45
6,Antisemitic graffiti in Paris worries leaders,,2023-11-01 02:46:45
7,"Legal row over 2,800,000% mark-up for African mask",,2023-11-01 02:46:45
8,How laksa fever took hold in this Australian city,,2023-11-01 02:46:45
9,Strikes on south Gaza: BBC verifies attacks in areas of ‘safety’,,2023-11-01 02:46:45
10,Disabled man says he had to drag himself off plane,,2023-11-01 02:46:45
